ID Key,Location,Department,Directorate,Cost Centre,Grade Name,FTE,End Date,Gender,Date of Birth,Pension Scheme,Termination Reason,Date Eligible for Retirement
255,WA,WA CT9,Operations,550,HEO,0,12/06/2017,M,09/06/1957,Other,RETIREMENT,09/06/2017
256,WA,Registration Services,Operations,1470,HEO,1,,F,02/05/1959,Alpha,,05/03/2025
257,DM,Registration Services,Operations,1470,HEO,0.49,31/08/2018,M,03/09/1953,Alpha,RETIREMENT,06/08/2018
258,DM,Registration Services,Operations,1470,SEO,1,31/03/2019,M,26/01/1960,Alpha,RETIREMENT,05/12/2025
259,DM,Customer Support Centre,Operations,1430,EO,0.65,,F,04/05/1958,Alpha,,05/03/2024
260,PL,HR,0,1248,SEO+,0,31/12/2014,F,28/08/1959,Other,RETIREMENT,28/08/2019
261,DM,Registration Services,Operations,1470,SEO,0.53,,F,28/04/1959,Alpha,,05/03/2025
262,0,0,0,0,0,0,,F,20/01/1959,Other,,20/01/2019
263,PB,OG B,Operations,375,G7,0,03/10/2017,F,29/03/1959,Other,RETIREMENT,29/03/2019
264,NM,HR Operations,Human Resources,1233,AO,0.43,,M,19/10/1960,Alpha,,05/04/2027
265,NM,Registration Services,Operations,1470,SEO,1,,F,10/05/1961,Other,,10/05/2021
266,GL,Registration Services,Operations,1470,G7,0.92,31/01/2020,F,19/01/1961,Alpha,RETIREMENT,05/10/2027
267,PB,Service Management-Casework Improvements,DDat,1893,SEO+,0.65,30/04/2019,M,30/08/1960,Alpha,RETIREMENT,05/12/2026
268,GL,Registration Services,Operations,1470,HEO,0.49,,M,23/10/1955,Alpha,,05/09/2021
269,GL,Registration Services,Operations,1470,EO,0.57,19/12/2018,F,19/12/1958,Alpha,RETIREMENT,05/11/2024
270,WY,WY CT1,0,575,EO,0,24/05/2017,M,25/06/1958,Other,RETIREMENT,25/06/2018
271,WY,Registration Services,Operations,1470,HEO,1,,F,04/07/1961,Alpha,,05/05/2028
272,GL,Registration Services,Operations,1470,HEO,0.46,,F,21/02/1959,Alpha,,05/01/2025
273,WY,Registration Services,Operations,1470,HEO,1,31/05/2020,F,05/07/1959,Alpha,RETIREMENT,05/05/2025
274,BR,Registration Services,Operations,1470,SEO,0.7,,M,04/11/1959,Alpha,,05/09/2025
275,PB,Land Registration Lawyers,Legal Services,1560,G7+,0.81,,M,01/10/1948,Alpha,,
276,CR,Local Land Charges,Transformation,1940,G7,1,05/01/2019,F,06/01/1959,Alpha,RETIREMENT,05/12/2024
277,BR,Organisation and Employee Development,Human Resources,1239,HEO,0.53,,F,02/03/1959,Alpha,,05/01/2025
278,BR,Registration Services,Operations,1470,HEO,0.49,,M,06/08/1958,Alpha,,05/07/2024
279,PL,Registration Services,Operations,1470,EO,0.61,,M,19/03/1952,Alpha,,06/03/2017
280,0,0,0,0,0,0,,F,31/12/1957,Other,,31/12/2017
281,0,0,0,0,0,0,,F,28/04/1956,Other,,28/04/2016
282,WA,Registration Services,Operations,1470,HEO,0.57,,F,29/01/1960,Alpha,,05/12/2025
283,TF,Registration Services,Operations,1470,SEO,0.76,,M,07/09/1958,Alpha,,05/08/2024
284,PL,SYSTEMS DEVELOPMENT B,0,1848,G7,0,31/08/2016,M,09/06/1959,Other,RETIREMENT,09/06/2019
285,NM,Registration Services,Operations,1470,EO,1,31/05/2021,M,24/04/1961,Alpha,RETIREMENT,05/03/2028
286,PL,Registration Services,Operations,1470,EO,1,,F,13/08/1958,Alpha,,05/07/2024
287,PL,Registration Services,Operations,1470,HEO,0.57,,F,21/01/1959,Alpha,,05/12/2024
288,PL,Office of DDaT,DDat,1815,HEO,0.57,,F,22/05/1959,Alpha,,05/04/2025
289,PL,IT Solutions,DDat,1817,HEO,0.45,30/06/2018,F,08/02/1959,Alpha,RETIREMENT,05/01/2025
290,PL,DDAT Operations,DDat,1825,SEO,1,,M,23/04/1960,Alpha,,05/04/2026
291,HL,SENIOR CASEWORK TEAM,Operations,225,SEO,0,31/03/2018,M,22/12/1955,Other,RETIREMENT,22/12/2015
292,GL,Registration Services,Operations,1470,HEO,0.49,,F,09/03/1959,Alpha,,05/02/2025
293,GL,Customer Resolution Team,Operations,1420,EO,0.49,,F,11/09/1959,Alpha,,05/08/2025
294,GL,Registration Services,Operations,1470,HEO,0.43,,F,17/04/1959,Alpha,,05/03/2025
295,DM,Durham,0,150,EO,0,31/07/2014,F,15/04/1947,Other,RETIREMENT,15/04/2007
296,DM,Registration Services,Operations,1470,AO,1,,F,22/12/1957,Alpha,,05/11/2023
297,NM,Nottingham Office,0,325,EO,0,27/01/2016,M,27/01/1958,Other,RETIREMENT,27/01/2018
298,NM,Nottingham Office,0,325,EO,0,29/01/2015,F,14/05/1956,Other,RETIREMENT,14/05/2016
299,LT,Registration Services,Operations,1470,SEO+,1,,M,14/06/1959,Alpha,,05/05/2025
300,WY,Registration Services,Operations,1470,HEO,0.49,,F,15/08/1960,Alpha,,05/12/2026
301,CV,Registration Services,Operations,1470,HEO,0.49,,M,13/03/1960,Alpha,,05/02/2026
302,NM,Registration Services,Operations,1470,HEO,0.49,,M,01/03/1960,Alpha,,05/01/2026
303,NM,Registration Services,Operations,1470,HEO,0.49,16/11/2018,F,16/11/1958,Alpha,RESIGNATION,05/10/2024
304,WA,Registration Services,Operations,1470,SEO,0.43,,M,01/08/1961,Alpha,,05/06/2028
305,WA,Registration Services,Operations,1470,AO,1,,M,02/06/1960,Alpha,,05/06/2026
306,TF,Registration Services,Operations,1470,SEO+,0.49,31/05/2018,M,01/04/1955,Alpha,RETIREMENT,05/02/2021
307,WA,Registration Services,Operations,1470,SEO,0.49,,M,15/04/1960,Alpha,,05/04/2026
308,CV,Coventry Office,0,75,EO,0,30/06/2013,F,18/04/1957,Other,RETIREMENT,18/04/2017
309,PL,Registration Services,Operations,1470,HEO,0.61,,F,02/11/1957,Alpha,,05/09/2023
310,0,0,0,0,0,0,,M,03/11/1955,Other,,03/11/2015
311,FY,Registration Services,Operations,1470,EO,1,,F,04/03/1961,Alpha,,05/12/2027
312,BR,Registration Services,Operations,1470,HEO,0.61,,F,06/12/1960,Alpha,,05/08/2027
313,BR,BR CT5,0,50,EO,0,30/06/2016,F,24/03/1958,Other,RETIREMENT,24/03/2018
314,TF,Registration Services,Operations,1470,EO,1,31/12/2018,M,22/11/1958,Alpha,RETIREMENT,05/10/2024
315,PL,Programme and Project Management,Transformation,1570,SEO,0.65,,F,03/11/1960,Alpha,,05/04/2027
316,WY,Weymouth Office,0,575,HEO,0,01/03/2016,M,26/02/1960,Other,RETIREMENT,26/02/2020
317,CV,Customer Resolution Team,Operations,1420,HEO,0.57,,F,15/12/1959,Alpha,,05/11/2025
318,WY,Registration Services,Operations,1470,SEO,1,,M,12/01/1960,Alpha,,05/12/2025
319,PL,PH CT7,0,400,HEO,0,31/05/2016,M,23/01/1952,Other,RETIREMENT,23/01/2012
320,GL,Registration Services,Operations,1470,SEO,0.46,,F,18/07/1961,Alpha,,05/06/2028
321,GL,Customer Resolution Team,Operations,1420,EO,0.49,,F,03/08/1961,Alpha,,05/06/2028
322,GL,Registration Services,Operations,1470,HEO,0.57,,M,26/01/1961,Alpha,,05/10/2027
323,DM,Registration Services,Operations,1470,SEO,0.76,,F,21/08/1961,Alpha,,05/07/2028
324,DM,CCC2,Operations,150,EO,0,29/12/2017,F,01/06/1957,Other,RETIREMENT,01/06/2017
325,HL,Risk & Assurance,Legal Services,1540,G7,1,30/09/2020,M,28/09/1960,Alpha,RETIREMENT,05/02/2027
326,DM,Customer Support Centre,Operations,1430,EO,1,,F,07/09/1960,Other,,07/09/2020
327,WA,Registration Services,Operations,1470,EO,1,,F,08/03/1960,Other,,08/03/2020
328,WA,MINES AND MINERALS,0,550,SEO,0,10/04/2017,M,10/04/1957,Other,RETIREMENT,10/04/2017
329,WA,Registration Services,Operations,1470,EO,0.43,31/01/2021,M,15/07/1956,Alpha,RETIREMENT,05/06/2022
330,WA,Registration Services,Operations,1470,EO,1,,F,07/08/1961,Alpha,,05/07/2028
331,WA,Registration Services,Operations,1470,EO,0.43,31/03/2021,F,07/08/1960,Alpha,RETIREMENT,05/12/2026
332,WA,Registration Services,Operations,1470,HEO,0.61,,M,21/11/1961,Alpha,,05/10/2028
333,BR,Registration Services,Operations,1470,HEO,0.57,,F,07/08/1960,Alpha,,05/12/2026
334,NM,Registration Services,Operations,1470,HEO,0.45,,M,05/02/1961,Alpha,,05/10/2027
335,PL,Registration Services,Operations,1470,HEO,0.81,,F,14/10/1960,Alpha,,05/04/2027
336,PL,Registration Services,Operations,1470,HEO,0.54,05/12/2019,F,14/05/1961,Alpha,TERMINATION,05/04/2028
337,PL,DDAT Service Management,DDat,1827,SEO,0.65,,M,06/10/1959,Alpha,,05/09/2025
338,LT,Registration Services,Operations,1470,SEO,1,,M,26/06/1960,Alpha,,05/08/2026
339,FY,Customer Resolution Team,Operations,1420,EO,0.81,,F,15/12/1961,Alpha,,05/11/2028
340,FY,Registration Services,Operations,1470,HEO,0.43,05/05/2020,M,05/05/1960,Alpha,RETIREMENT,05/04/2026
341,BR,Birkenhead,0,50,HEO,0,26/05/2014,F,05/09/1960,Other,RETIREMENT,05/09/2020
342,WY,Registration Services,Operations,1470,EO,0.59,11/11/2018,F,11/11/1953,Alpha,RETIREMENT,06/11/2018
343,NM,Registration Services,Operations,1470,EO,0.53,,M,18/09/1959,Alpha,,05/08/2025
344,NM,Nottingham Office,0,325,EO,0,20/10/2014,F,02/01/1962,Other,RETIREMENT,02/01/2022
345,0,0,0,0,0,0,,F,14/04/1960,Other,,14/04/2020
346,NM,Registration Services,Operations,1470,HEO,0.45,,M,29/01/1960,Alpha,,05/12/2025
347,PL,Plymouth Office,0,400,EO,0,31/03/2015,F,01/03/1960,Other,RETIREMENT,01/03/2020
348,WY,Registration Services,Operations,1470,SEO,0.45,31/01/2021,M,28/01/1961,Alpha,RETIREMENT,05/10/2027
349,PL,SYSTEMS DEVELOPMENT B1,DDaT,1848,SEO,0,30/09/2017,F,11/04/1956,Other,RETIREMENT,11/04/2016
350,PL,Registration Services,Operations,1470,HEO,1,,M,24/05/1959,Other,,24/05/2019
351,HL,Registration Services,Operations,1470,HEO,0.76,,M,14/09/1959,Alpha,,05/08/2025
352,PB,Registration Services,Operations,1470,HEO,0.86,22/06/2020,F,22/08/1961,Alpha,RETIREMENT,05/07/2028
353,PB,Registration Services,Operations,1470,SEO,0.46,,F,27/01/1957,Alpha,,05/12/2022
354,CR,Registration Services,Operations,1470,HEO,1,,M,23/10/1959,Other,,23/10/2019
355,GL,Registration Services,Operations,1470,HEO,0.43,30/11/2021,F,09/06/1960,Alpha,RETIREMENT,05/08/2026
356,NM,NE CT7,Operations,325,EO,0,18/09/2017,F,06/12/1961,Other,RETIREMENT,06/12/2021
357,NM,Registration Services,Operations,1470,EO,0.49,,M,03/03/1961,Alpha,,05/12/2027
358,WY,Registration Services,Operations,1470,EO,1,,M,06/06/1960,Alpha,,05/08/2026
359,WA,Registration Services,Operations,1470,SEO,0.49,,M,13/10/1958,Alpha,,05/09/2024
360,WA,Customer Support Centre,Operations,1430,EO,0.43,,F,20/07/1961,Alpha,,05/06/2028
361,PB,Registration Services,Operations,1470,HEO,0.57,,F,21/04/1961,Alpha,,05/03/2028
362,CR,Registration Services,Operations,1470,AO,1,,F,12/10/1947,Alpha,,
363,TF,Registration Services,Operations,1470,SEO,0.49,,F,24/08/1959,Alpha,,05/07/2025
364,CV,Registration Services,Operations,1470,SEO,0.49,,M,09/03/1959,Alpha,,05/02/2025
365,PL,Registration Services,Operations,1470,SEO,0.61,,M,14/11/1956,Alpha,,05/10/2022
366,FY,Registration Services,Operations,1470,HEO,1,,M,10/02/1962,Alpha,,05/01/2029
367,BR,Birkenhead,0,50,HEO,0,30/04/2015,M,31/01/1958,Other,RETIREMENT,31/01/2018
368,DM,Customer Support Centre,Operations,1430,EO,1,,M,20/03/1962,Alpha,,05/02/2029
369,DM,Registration Services,Operations,1470,HEO,0.76,,F,17/02/1962,Alpha,,05/01/2029
370,FY,Registration Services,Operations,1470,G7,1,31/12/2018,M,09/11/1958,Alpha,RETIREMENT,05/10/2024
371,DM,Customer Support Centre,Operations,1430,EO,0.49,,F,11/09/1959,Alpha,,05/08/2025
372,NM,Registration Services,Operations,1470,EO,0.45,24/11/2021,F,28/02/1959,Alpha,RETIREMENT,05/01/2025
373,BR,Registration Services,Operations,1470,HEO,0.88,,F,21/11/1961,Alpha,,05/10/2028
374,BR,Registration Services,Operations,1470,HEO,0.61,21/10/2019,F,04/03/1956,Alpha,RETIREMENT,05/01/2022
375,BR,Registration Services,Operations,1470,HEO,0.81,31/05/2020,M,10/05/1962,Alpha,RETIREMENT,05/04/2029
376,CV,OPERATIONS,Operations,75,G7,0,30/06/2017,M,19/06/1960,Other,RETIREMENT,19/06/2020
377,PB,Registration Services,Operations,1470,SEO,1,,M,15/03/1962,Alpha,,05/02/2029
378,PB,Customer Support Centre,Operations,1430,EO,0.65,,F,24/10/1957,Alpha,,05/09/2023
379,PB,Registration Services,Operations,1470,EO,0.61,,F,16/05/1960,Alpha,,05/06/2026
380,WY,Registration Services,Operations,1470,HEO,0.49,,F,27/11/1960,Alpha,,05/06/2027
381,HL,Registration Services,Operations,1470,HEO,1,30/11/2018,F,28/11/1958,Alpha,RETIREMENT,05/10/2024
382,PL,Customer Resolution Team,Operations,1420,EO,0.49,,F,04/05/1960,Alpha,,05/04/2026
383,WA,Registration Services,Operations,1470,HEO,0.43,,F,15/10/1961,Alpha,,05/09/2028
384,WA,Registration Services,Operations,1470,SEO,0.49,30/07/2021,M,29/01/1959,Alpha,RETIREMENT,05/12/2024
385,WA,Registration Services,Operations,1470,EO,0.49,31/08/2020,F,30/08/1961,Alpha,RETIREMENT,05/07/2028
386,WA,Registration Services,Operations,1470,HEO,0.61,,F,24/11/1960,Alpha,,05/06/2027
387,LT,Registration Services,Operations,1470,HEO,1,31/01/2021,F,27/01/1963,Alpha,RETIREMENT,05/12/2029
388,NM,Directorate Support,Legal Services,1562,EO,0.49,,F,07/03/1961,Alpha,,05/02/2028
389,DM,Registration Services,Operations,1470,HEO,1,,F,09/03/1962,Alpha,,05/02/2029
390,DM,Customer Support Centre,Operations,1430,EO,0.49,,F,15/07/1959,Alpha,,05/06/2025
391,DM,Registration Services,Operations,1470,HEO,1,31/07/2020,M,12/07/1960,Alpha,RETIREMENT,05/10/2026
392,0,0,0,0,0,0,,F,13/02/1962,Other,,13/02/2022
393,DM,Registration Services,Operations,1470,SEO,0.46,,M,16/01/1962,Alpha,,05/12/2028
394,DM,Customer Resolution Team,Operations,1420,EO,0.45,,F,25/04/1961,Alpha,,05/03/2028
395,HL,Registration Services,Operations,1470,EO,0.76,,M,19/09/1960,Alpha,,05/02/2027
396,PB,Peterborough Office,0,375,HEO,0,31/01/2014,M,16/09/1951,Other,RETIREMENT,16/09/2011
397,WY,Registration Services,Operations,1470,HEO,0.81,,F,09/05/1962,Alpha,,05/04/2029
398,BR,Registration Services,Operations,1470,HEO,0.5,,M,27/08/1958,Alpha,,05/07/2024
399,BR,DDAT Data Product Support,DDat,1831,EO,0.74,,M,17/11/1958,Alpha,,05/10/2024
400,BR,Registration Services,Operations,1470,HEO,0.49,,F,29/10/1959,Alpha,,05/09/2025
401,TF,TF SIMS,Operations,500,EO,0,31/03/2018,M,10/04/1956,Other,RETIREMENT,10/04/2016
402,PL,Plymouth Office,0,400,HEO,0,31/03/2015,M,06/07/1960,Other,RETIREMENT,06/07/2020
403,PL,Plymouth Office,0,400,EO,0,31/07/2014,F,04/01/1961,Other,RETIREMENT,04/01/2021
404,NM,Registration Services,Operations,1470,HEO,0.49,,M,05/03/1959,Alpha,,05/01/2025
405,HL,Registration Services,Operations,1470,HEO,0.61,31/12/2020,M,06/10/1954,Alpha,RETIREMENT,05/09/2020
406,NM,NE CT5,Operations,325,EO,0,31/07/2017,F,08/04/1956,Other,RETIREMENT,08/04/2016
407,WY,Registration Services,Operations,1470,HEO,1,30/09/2020,M,27/09/1961,Alpha,RETIREMENT,05/08/2028
408,GL,Registration Services,Operations,1470,EO,0.49,,F,30/08/1961,Alpha,,05/07/2028
409,DM,Registration Services,Operations,1470,HEO,0.43,,F,02/03/1958,Alpha,,05/01/2024
410,DM,Customer Support Centre,Operations,1430,EO,0.54,,F,10/06/1958,Alpha,,05/05/2024
411,FY,Registration Services,Operations,1470,HEO,0.65,,M,16/01/1957,Alpha,,05/12/2022
412,BR,Registration Services,Operations,1470,EO,0.57,04/11/2019,F,03/11/1959,Alpha,RETIREMENT,05/09/2025
413,PL,DDAT Service Management,DDat,1827,EO,0.61,,F,15/11/1961,Other,,15/11/2021
414,WY,Customer Resolution Team,Operations,1420,HEO,0.59,,F,20/11/1959,Alpha,,05/10/2025
415,GL,Registration Services,Operations,1470,EO,0.49,,F,13/11/1958,Alpha,,05/10/2024
416,0,0,DDaT,1800,0,0,31/07/2017,M,13/05/1959,Other,RETIREMENT,13/05/2019
417,PL,DDAT Service Management,DDat,1827,EO,0.81,,F,30/08/1963,Alpha,,05/07/2030
418,CR,Registration Services,Operations,1470,EO,0.69,04/06/2021,M,05/06/1961,Alpha,RETIREMENT,05/04/2028
419,CR,Indemnity & Litigate,0,1545,AO,0,30/10/2015,F,21/09/1949,Other,RETIREMENT,21/09/2009
420,PL,Registration Services,Operations,1470,EO,0.65,,F,05/04/1961,Alpha,,05/02/2028
421,HL,Registration Services,Operations,1470,HEO,0.76,,M,13/03/1959,Alpha,,05/02/2025
422,PB,Registration Services,Operations,1470,EO,0.65,,F,02/06/1963,Alpha,,05/04/2030
423,HL,Registration Services,Operations,1470,SEO,0.61,,M,08/02/1963,Alpha,,05/01/2030
424,HL,Registration Services,Operations,1470,SEO,0.61,,M,20/11/1962,Alpha,,05/10/2029
425,WA,Customer Support Centre,Operations,1430,EO,0.43,,F,19/09/1959,Alpha,,05/08/2025
426,WA,Customer Support Centre,Operations,1430,EO,0.43,,M,21/03/1955,Alpha,,05/02/2021
427,WA,Registration Services,Operations,1470,EO,0.53,,F,22/11/1959,Alpha,,05/10/2025
428,LT,Registration Services,Operations,1470,HEO,1,,F,18/10/1962,Alpha,,05/09/2029
429,NM,Registration Services,Operations,1470,HEO,1,,M,03/03/1963,Alpha,,05/01/2030
430,GL,Registration Services,Operations,1470,HEO,1,31/10/2019,F,20/06/1956,Alpha,RETIREMENT,05/05/2022
431,NM,Registration Services,Operations,1470,EO,1,,M,28/05/1963,Alpha,,05/04/2030
432,NM,Registration Services,Operations,1470,HEO,1,,F,16/06/1962,Alpha,,05/05/2029
433,WA,Registration Services,Operations,1470,HEO,0.86,15/10/2018,M,30/11/1955,Alpha,RETIREMENT,05/10/2021
434,FY,Registration Services,Operations,1470,HEO,1,,F,09/04/1963,Alpha,,05/03/2030
435,WY,Registration Services,Operations,1470,SEO,0.43,,F,24/02/1958,Alpha,,05/01/2024
436,0,0,0,0,0,0,,F,09/06/1957,Other,,09/06/2017
437,PL,PH CT6,0,400,HEO,0,30/06/2016,F,03/09/1960,Other,RETIREMENT,03/09/2020
438,PL,Land Charges,Operations,725,EO,0.65,,F,30/11/1960,Alpha,,05/06/2027
439,PL,DDAT Delivery,DDat,1855,SEO,0.65,,F,23/01/1961,Alpha,,05/10/2027
440,PL,Land Charges,Operations,725,AO,0.74,,F,15/11/1961,Alpha,,05/10/2028
441,0,0,0,0,0,0,,F,05/08/1963,Other,,05/08/2023
442,NM,Registration Services,Operations,1470,HEO,1,,F,09/11/1962,Alpha,,05/10/2029
443,NM,Registration Services,Operations,1470,HEO,1,,F,06/06/1962,Alpha,,05/05/2029
444,NM,Registration Services,Operations,1470,HEO,0.49,,F,08/06/1963,Alpha,,05/05/2030
445,NM,Registration Services,Operations,1470,EO,0.43,,M,07/04/1960,Alpha,,05/04/2026
446,FY,Registration Services,Operations,1470,EO,1,,M,07/07/1962,Alpha,,05/06/2029
447,DM,Registration Services,Operations,1470,HEO,0.53,25/02/2022,F,17/11/1957,Alpha,RETIREMENT,05/10/2023
448,DM,Customer Support Centre,Operations,1430,EO,0.46,31/03/2020,M,11/03/1955,Alpha,RESIGNATION,05/02/2021
449,DM,Registration Services,Operations,1470,EO,0.54,31/12/2021,F,30/11/1959,Alpha,RETIREMENT,05/10/2025
450,DM,Customer Support Centre,Operations,1430,EO,0.43,,F,29/06/1961,Alpha,,05/05/2028
451,BR,Registration Services,Operations,1470,EO,0.76,,F,02/07/1960,Alpha,,05/08/2026
452,CV,CO CT2,Operations,75,EO,0,02/10/2017,F,06/07/1961,Other,RETIREMENT,06/07/2021
453,BR,BR CT5,0,50,EO,0,13/07/2016,F,13/07/1961,Other,RETIREMENT,13/07/2021
454,GL,Registration Services,Operations,1470,EO,0.45,31/05/2020,F,17/03/1958,Alpha,RETIREMENT,05/02/2024
455,0,0,0,0,0,0,,F,11/11/1960,Other,,11/11/2020
456,PL,Registration Services,Operations,1470,HEO,0.81,,M,14/09/1961,Alpha,,05/08/2028
457,WY,Registration Services,Operations,1470,EO,1,05/03/2022,F,17/09/1955,Alpha,RETIREMENT,05/08/2021
458,LT,Leicester Office,0,275,HEO,0,16/01/2015,F,17/11/1953,Other,RETIREMENT,17/11/2013
459,GL,Registration Services,Operations,1470,EO,0.43,,F,02/11/1959,Alpha,,05/09/2025
460,WY,Registration Services,Operations,1470,HEO,1,,F,18/07/1963,Alpha,,05/06/2030
461,WY,Registration Services,Operations,1470,EO,0.81,,F,28/11/1961,Alpha,,05/10/2028
462,WA,Customer Services SMT,Operations,1425,SEO,1,,M,31/05/1961,Alpha,,05/04/2028
463,WA,Registration Services,Operations,1470,HEO,1,,F,05/12/1960,Alpha,,05/06/2027
464,WA,Registration Services,Operations,1470,HEO,0.43,31/08/2020,M,18/07/1958,Alpha,RETIREMENT,05/06/2024
465,FY,Registration Services,Operations,1470,HEO,0.61,,F,22/04/1959,Alpha,,05/03/2025
466,FY,Registration Services,Operations,1470,HEO,0.43,,M,16/11/1960,Alpha,,05/06/2027
467,PL,Registration Services,Operations,1470,SEO+,0.61,,F,08/11/1959,Alpha,,05/10/2025
468,0,0,0,0,0,0,,M,14/10/1962,Other,,14/10/2022
469,PL,Land Charges,Operations,725,AO,0.49,31/03/2021,F,27/12/1954,Alpha,RETIREMENT,05/11/2020
470,PL,LAND CHARGES,0,725,AO,0,31/03/2017,F,02/03/1957,Other,RETIREMENT,02/03/2017
471,PL,Land Charges,Operations,725,HEO,0.81,,F,25/12/1961,Alpha,,05/11/2028
472,HL,Registration Services,Operations,1470,HEO,0.57,30/10/2020,F,19/12/1959,Alpha,RETIREMENT,05/11/2025
473,HL,Registration Services,Operations,1470,HEO,0.45,,F,11/01/1954,Alpha,,06/05/2019
474,PB,Customer Resolution Team,Operations,1420,HEO,0.46,,F,01/10/1957,Alpha,,05/08/2023
475,TF,Directorate Support,Legal Services,1562,EO,0.65,26/06/2020,F,26/06/1960,Alpha,RETIREMENT,05/08/2026
476,BR,Registration Services,Operations,1470,SEO,0.61,,M,13/10/1960,Alpha,,05/04/2027
477,BR,Registration Services,Operations,1470,SEO,0.53,,M,19/12/1960,Alpha,,05/08/2027
478,BR,Birkenhead,0,50,HEO,0,31/01/2014,M,21/10/1955,Other,RETIREMENT,21/10/2015
479,BR,Registration Services,Operations,1470,HEO,0.49,,F,02/09/1960,Alpha,,05/12/2026
480,WA,Registration Services,Operations,1470,EO,0.57,,M,17/05/1959,Alpha,,05/04/2025
481,WA,Registration Services,Operations,1470,EO,0.49,30/07/2021,F,13/02/1963,Alpha,RETIREMENT,05/01/2030
482,WA,Registration Services,Operations,1470,SEO,0.49,,M,27/07/1958,Alpha,,05/06/2024
483,GL,Registration Services,Operations,1470,HEO,0.49,,M,20/07/1961,Alpha,,05/06/2028
484,0,0,0,0,0,0,,F,13/08/1963,Other,,13/08/2023
485,GL,Registration Services,Operations,1470,EO,0.49,31/12/2021,F,06/12/1955,Alpha,RETIREMENT,05/11/2021
486,GL,GL CT8,0,175,EO,0,30/06/2016,M,30/01/1958,Other,RETIREMENT,30/01/2018
487,NM,Registration Services,Operations,1470,HEO,1,30/06/2021,F,14/02/1962,Alpha,RETIREMENT,05/01/2029
488,NM,Registration Services,Operations,1470,EO,1,,F,15/08/1962,Alpha,,05/07/2029
489,NM,Registration Services,Operations,1470,HEO,0.53,,F,28/07/1957,Alpha,,05/06/2023
490,PL,Registration Services,Operations,1470,HEO,0.76,,M,26/09/1960,Alpha,,05/02/2027
491,0,0,0,0,0,0,,M,27/02/1952,Other,,27/02/2012
492,FY,Registration Services,Operations,1470,EO,0.43,31/03/2021,F,18/02/1959,Alpha,RETIREMENT,05/01/2025
493,FY,Registration Services,Operations,1470,HEO,1,,F,13/06/1961,Alpha,,05/05/2028
494,WA,Registration Services,Operations,1470,HEO,0.57,,M,16/08/1959,Alpha,,05/07/2025
495,NM,Registration Services,Operations,1470,HEO,0.49,,M,13/12/1958,Alpha,,05/11/2024
496,HL,Registration Services,Operations,1470,SEO,1,30/09/2020,M,16/09/1962,Alpha,RETIREMENT,05/08/2029
497,GL,Registration Services,Operations,1470,EO,0.57,,F,10/01/1962,Alpha,,05/12/2028
498,GL,Registration Services,Operations,1470,HEO,0.81,,F,25/07/1963,Alpha,,05/06/2030
499,CR,Registration Services,Operations,1470,SEO,1,,F,27/05/1963,Alpha,,05/04/2030
500,PB,Peterborough Office,0,375,HEO,0,30/06/2015,F,23/06/1948,Other,RETIREMENT,23/06/2008
501,BR,Registration Services,Operations,1470,EO,1,,F,20/10/1962,Alpha,,05/09/2029
502,BR,Registration Services,Operations,1470,HEO,0.45,31/05/2021,F,08/01/1962,Alpha,RETIREMENT,05/12/2028
503,BR,Birkenhead,0,50,HEO,0,30/04/2013,F,08/12/1956,Other,RETIREMENT,08/12/2016
504,BR,Registration Services,Operations,1470,HEO,1,22/01/2019,M,02/11/1960,Alpha,RETIREMENT,05/04/2027
505,WA,Registration Services,Operations,1470,HEO,0.49,,M,31/01/1958,Alpha,,05/12/2023
506,BR,Registration Services,Operations,1470,HEO,0.49,,M,02/11/1958,Alpha,,05/09/2024
507,BR,Registration Services,Operations,1470,HEO,1,,M,02/01/1958,Alpha,,05/11/2023
508,WA,Registration Services,Operations,1470,SEO,0.43,31/08/2019,M,15/03/1957,Alpha,RETIREMENT,05/02/2023
509,WA,Registration Services,Operations,1470,HEO,0.61,,M,04/12/1962,Alpha,,05/10/2029
